source_dataset,source_product_id,family_key,subtype_key,source_title,source_description,source_bullet_points,source_brand,source_color,source_image_urls_json,useful_judgments,useful_queries
esci,B017GAGHMQ,accessories,abrasives,"Buffing Polishing Pads, SPTA 5Pcs 6.5 Inch Face for 6 Inch 150mm Backing Plate Compound Buffing Sponge Pads Cutting Polishing Pad Kit For Car Buffer Polisher Compounding, Polishing and Waxing -SQMIX65","SPTA - Professional Team on Amazon, which deals only with development of the tools. We commit ourselves to using qualitative tools to improve the quality of life.<br> <br> <br> Item Specifics<br> Material: Sponge Foam<br> Size: 6.5 inch(165mm)<br> Color: Yellow,Orange,Blue,Black,White<br> Suitable for: Waxing, Polishing, Sealing Glaze<br> <br> Usage:&Description :<br> <br> T80 Yellow Heavy-Cut Ploshing Pad<br> <br> - This Pad has an aggressive cutting action that will remove deeper scratches,overspray,severe swirl marks, 1200/1500# sanding disc marks, and heavy oxidation when used in conjunction with heavy polishing compounds.<br> <br> T60 Orange Heavy-Cut Foam Pad<br> - This Pad has a moderate cutting action that will remove 1500/2000# sand scratches,overspray, and surface imperfections w","◆Compounding & Polishing & Waxing◆ There are five different colors of the sponge pad : Yellow/Orange For Heavy Cut ,Blue For Medium Cut ,White/Black For Light Cut or Finish Polish, Bring your car back to shiny! Great for removing sun abuse, car scratches, headlight wearing and etc. Yellow / Orange Heavy Cut pad suitable for removing oxidation coating and moderate to light scratches. Blue polishing pad for removing sun abuse and swirl mask. White/Black pad for finishing and waxing.
◆Unique Design◆ Different size for two sides of the pad---front 6.5 inch (165mm), Back is 6 inch (150mm)---a specicial design to protect surface from being scratched while polishing, to reduce the abrasion for both pad itself, plate and surface. and it has wider compatibility for most type of compounds compare to",SPTA,"","[""https://m.media-amazon.com/images/I/71FdgGo+mnL._SX385_.jpg""]",6,6 inch cutting pad | 6 inch polishing wheel | black & decker polisher pads | da polisher pads | esponjas para pulir | porter cable polisher
esci,B0079IRIG0,accessories,drill-bits,"BLACK+DECKER 20V MAX Drill & Drill Bit Set, 100 Piece (BDC120VA100) , Orange","BDC120VA100 (1) LD120 20V MAX lithium-ion drill/driver, (1) LB20 20V MAX lithium-ion battery, (1) LCS20 charger, (1) 100-piece accessory kit","Lithium-ion battery holds a charge up to 18 months
24-position clutch prevents stripping and overdriving screws
100-piece assortment of accessories ideal for all your needs
Ideal for drilling through or screwdriving wood, metal, and plastic
RPM:0-750 rpm. Chuck Size: 3/8 in; Clutch Setting: 24; Included Components: LD120 20V MAX* Lithium Drill/Driver, (1) LB20 20V MAX* Lithium Ion Battery, (1) LCS20 Charger, (5) Brad Point Drill Bits, (5) Masonry Bits, (8) Screws / Fasteners, (10) HSS Drill Bits, (1) Magnetic Bit Tip Holder, (32) 1"" Bits, (14) 2"" Bits, (7) 3-1/2"" Bits, (10) Nutdrivers, (1) Ratcheting Screwdriver, (1) Gauge, (5) Sockets, (1) Socket Adaptor, Storage; Power Source: Cordless",BLACK+DECKER,Orange,"[""https://m.media-amazon.com/images/I/71aSbJxgddL._AC_SX425_.jpg""]",9,20v max black and decker | black and decker drill | black and decker drill/ driver combination kit 109 pieces | drill bits set | drill black and decker | drilling machine | matrix black and decker | power drill cordless black and decker | worx drill accessories
esci,B07JKGGXNM,accessories,power-tool-accessories,Milwaukee Shockwave Impact Drill and Drive Driver Bit Set (40 SET),"SHOCKWAVE DRILL & DRIVE SET 40PC . Milwaukee Electric Tool 48-32-4006 40PC Shockwave Bit Set features a Geometric design that Provides Shock absorption, Proprietary Steel and Heat Treat Process For Maximum Strength and Durability, Forged Tips For Maximum Grip, Set Includes: 1 Insert 1/2"" Socket adapter, One 1/4"" Magnetic Nut Driver, One 1/4"" Shockwave Hex Drive Bit, One 1/8"" Drill Bit, One 3/16"" Shockwave Hex Drive Bit, One 3/8"" Magnetic Nut Driver, One 3/8"" Socket adapter, One 5/16"" Magnetic Nut Driver, 1 Shockwave Compact Magnetic Bit Holder, 1 Hex Bit 1"" 1/4"", 1 Hex Bit 1"" 1/8"", 1 Hex Bit 1"" 3/16"", 1 Hex Bit 1"" 5/32"", 1 Phillips Bit 1"" P1, 2 Phillips Bit 1"" P2, 1 Phillips Bit 1"" P3, 4 Phillips Bit 2"" P2, 1 Phillips Bit 2"" P3, 1 Phillips Reduced 1"" PR2 Bit, 1 Slotted 1"" #10 Bit, 1 Slotte","Geometric design that Provides The Shock absorption
Proprietary Steel and Heat Treat Process For Maximum Strength and Durability
Forged Tips For Maximum Grip
48-32-4006",Milwaukee,Black,"[""https://m.media-amazon.com/images/I/713zN34GDYL._AC_SX425_.jpg""]",3,impact socket adapter milwaukee | millwalkee tools cordless | milwaukee bits
esci,B07QKVD3HL,accessories,saw-blades,LIGHTIMETUNNEL Oscillating Saw Blades 25 PC Universal Metal Wood Multitool Blades Quick Release Cutting Blade Fit Dewalt Milwaukee Dremel Chicago Rockwell Fein Bosch Multimaster Makita,<b>Purchase without risk:<br></b> Our quality after-sales service solves any problems within 24 hours.<br> Email address: Lightimetunnel@yeah.net,"Tougher : Lightimetunnel oscillating multitool blades are made of high speed steel and high carbon steel. Thick gauge metal and high quality manufacturing technology ensure excellent wear resistance.
Oscillating Saw Blades Kit : 25 pcs contain 7 different types of saw blades 2 pack adapters . Standard tooth, Japanese tooth and precision tooth saw blades for various selection. Ideal for sawing, scraping, shaping, polishing and wood, metal, plastic cutting, which could be used for workshop ,household or other place.
Universal Compatible Tools : Our quick release saw blades are compatible with many oscillating tools in the market, such as Dremel, Makita, Chicago Electric, Fein Multimaster, Milwaukee, Hitachi, Dewalt and More.
Special Design for Precision cutting : Built-in length markers on t",LIGHTIMETUNNEL,Black,"[""https://m.media-amazon.com/images/I/71JR8nXwEZL._AC_SX679_PIbundle-25,TopRight,0,0_SH20_.jpg""]",2,oscilating fine tool blades | oscillating saw blades
esci,B07TWZ9MLJ,accessories,abrasives,"Knot Wire Wheel,lotus.flower 8"" Rotary Weed Brush Joint Twist Knot Steel Wire Wheel Brush Disc Trimmer Head,Universal fit Straight Shaft Trimmer for Sthil Honda etc (Silver)","<p> <i><b>Features:</b></i></p><p>1.Made of high quality steel wire, durable.</p><p>2.This kind of steel brush is mainly suitable for deburring, dust removal, oxide removal, cleaning and polishing accessories.</p><p> 3.Coating can improve the quality of metal and stone materials.</p><p> 4.Built-in fixing plate ensures consistency and safety.</p><p> 5.Provides smooth performance and flexibility of kink line.</p><p>6.They installed the brush on their trimmer and started as usual.</p><p> <i><b>Specifications:</b></i></p><p>Size: 203 x 203 x 60mm/7.99x7.99x2.36""</p><p> Material: steel wheel</p><p> Diameter: 203mm/7.99""</p><p>Hole size: 25.4mm/1""</p><p> <i><b>Notes:</b></i></p><p>1. Due to the different monitor and light effect, the actual color of the item might be slightly different from the ","🍃 1.This kind of steel brush is mainly suitable for deburring, dust removal, oxide removal, cleaning and polishing accessories.
🍃2.Multifunctional, can be used to eliminate rust, clean the floor, weed brush.
🍃3.Coating can improve the quality of metal and stone materials.
🍃4.Provides smooth performance and flexibility of kink line.
🍃 5.They installed the brush on their trimmer and started as usual.",lotus.flower,Silver,"[""https://m.media-amazon.com/images/I/71CA8OSFTLL._SX385_.jpg""]",2,troy bilt bc720 | weed eater metal blades
esci,B07PQ7MXND,accessories,routing-drilling-accessories,"Roundover Edging Router Bit Set,Woodworking Milling Cutter Tools 7 Pcs 1/4""Inch Shanks Dia (7/8"",3/4"",5/8"",1/2"",3/8"",5/16"",1/4"")","<br><b>Description: </b> <br>Our product helps maximize both the accuracy and the efficiency of your work, so you'll enjoy a well done job and the ability to complete more tasks in less time. <br><br><b>Specification: </b> <br>Shank Diameter: 6.35mm/ 1/4"" <br>Blade diameter: 7/8""，3/4""，5/8""，1/2""，3/8""，5/16""，1/4"" <br>Color: As Pictures Show <br><br><b>Package includes: </b> <br>7Pcs Round Over Corner Cutter Bit <br><br><b>Note: </b> <br>Please check the goods' appearance, size and shape carefully and then compare to your original goods before ordering, thank you. <br>Different light and placement may cause a little different from item's color from the real one in the picture. <br>Since the size above is measured by hand, the item you received maight be slightly different from the picture. Ple","&#9733[PACKAGE INCLUDE] - 1/4'' Round Over Corner Router Bit with blade diameter: 1/4"", 5/16'' , 3/8'', 1/2''，7/8"" ，5/8""，3/4"" meet youe needs.(These dimensions are the diameter of the product. The specific dimensions are shown in Figure 2)
&#9733[FUNCTION] - Cuts all composition materials, plywoods, hardwoods, and softwoods.Can be used without the bearing as a standard straight bit, Great for combined plunge-cutting and pattern/template routing.
&#9733[HIGH QUALITY] - Quality heat-treated tungsten carbide blades can be re-sharpened, bearings sealed for uniform rotation and precise cutouts.Carbide-tipped edge,2-flute design help to remove chips and make your job clean and smooth.
&#9733[NOTE] - Always remember to add coolant (water) during operation to prevent the temperature of the materia",SYPARTS TOOL,"Round 7pcs 1/4""shank","[""https://m.media-amazon.com/images/I/51dC8kP2grL._AC_SX425_.jpg""]",2,1/2 shank router bit without bearing | 1/8 roundover bit without bearing
esci,B07YM1TV71,accessories,power-tool-accessories,"VEGA 3/16"" HEX Allen Wrench Impact Driver Bits. Impactech Professional Grade 3/16"" HEX 2” Impact Power Bits Perfect for Ikea Type Furniture P150H1264A-5 (Pack of 5)","<p>VEGA Impactech is a complete product range designed specifically for the professional users of power impact tools and tested to outperform all leading brands in the life cycle and tip failure testing.</p> <p><strong>Impactech HEX 3/16"" Impact Driver Bits. (Pack of 5)</strong></p> <p><strong>Opening size:</strong> HEX 3mm</p> <p><strong>Length:</strong> 2""</p> <p><strong>Finish:</strong> Gunmetal Bronze</p> <p><strong>Made in Taiwan</strong></p>","✅ HEX 3/16"" Impact Driver Bits. (Pack of 5)
✅ Allen Wrench Hex Bits, Perfect for iKEA Type Furniture Assembly
✅ Proprietary Precision CNC Machined Tips for Excellent Fit in Fastener Recess
✅ Patented Spiral Torsion Zone absorbs Impact and Extends Bit Life
✅ Made From S2 Modified Shock Resistant Steel for Professional Performance and Durability",VEGA Industries,"","[""https://m.media-amazon.com/images/I/81NnXvz4VYL._AC_SX679_.jpg""]",1,3/16 allen wrench
esci,B08882W8X7,accessories,routing-drilling-accessories,"Bi-Metal Hole Saw Kit, 17 Piece General Purpose 3/4"" to 2-1/2"" Set with Mandrels, Durable High Speed Steel (HSS). Fast Cut Clean, Smooth and Precise Holes Through PVC, Metal, Wood, Plastic, Drywall",17 Piece Hole Saw Set,"Safety and Durable: Features bi-metal construction for rust proof, Sharp teeth perfect for hole cutting on metal,wood, PVC board, plastic and drywall.
Perfect for Hole: Covers most popular hole saw sizes on the market. High precision, smooth cutting edges, especially impact resistance, wear resistance, cutting depth varies from 1-11/16"" to 2"" according to different sizes.
Multiscale: Includes 11 hole saws: 3/4"", 7/8"", 1"", 1-1/8"", 1-1/4"", 1-3/8"", 1-1/2"", 1-3/4"", 2"", 2-1/8"", 2-1/2"" for needs in different situations, 2 x Spare Pilot Drill for replacement, 1 x Large Mandrel, 1 x Small Mandrel , 1 x Plastic Case.
Solid Storage Case: The set comes with a customized heavy duty case for portability. Designated slots in the case keep every piece in place. Improve work efficiency.
Convenient Storage",PLATINUMEDGE,"","[""https://m.media-amazon.com/images/I/71oDE6TID2L._SX385_.jpg""]",1,dewalt hole saw kit
esci,B07GBQZ2FL,accessories,routing-drilling-accessories,"Bestgle Set of 6 Roundover Edging Router Bit Set 1/2-Inch Shank Woodworking Milling Cutter Tools, 1/8"", 1/4"", 5/16"", 3/8"", 7/16"", 1/2""Radius","<p><b>Bestgle 1/2 Inch Shank Round Over Edging Router Bit Set</b></p> <p></p> <p>- Industrial quality ruter bits, solid hardened steel bodies with anti-kickback design</p> <p></p> <p>- Build-up & heat resistant teflon coating  to prevent the accumulation of wood chips, resin and asphalt.</p> <p>- C3 micro-grain tungsten carbide cutters, cuts all composition materials, plywoods, hardwoods, and softwoods.</p> <p></p> <p>- These roundover router bits can be used without the bearing as a standard straight bit, Great for combined plunge-cutting and pattern/template routing.</p> <p><b>Specifications:</b></p> <p> </p> <p>Material: Hard alloy</p> <p> </p> <p>Shank: 1/2 inch(12.7mm)</p> <p> </p> <p>Radius: 1/8 inch; 1/4 inch; 5/16 inch; 3/8 inch; 7/16 inch; 1/2 inch</p> <p><b>Package Includes:</b><","Industrial Quality Router Bits, C3 Micro-grain Tungsten Carbide Cutters
1/2 Inch Shank Round Over Edging Router Bit Set, 1/8"", 1/4"", 5/16"", 3/8"", 7/16"", 1/2"" Radius
Solid Hardened Steel Bodies with Anti-Kickback Design, Build-up & Heat Resistant Teflon Coating
Can be used without the bearing as a standard straight bit, Great for combined plunge-cutting and pattern/template routing
For increased work piece visibility, use shank bearing flush trim bit in a handheld router allowing the template to be positioned on top of the work piece",Bestgle,"","[""https://m.media-amazon.com/images/I/51dQSkRShtL._SX385_.jpg""]",2,1/2 shank router bit without bearing | 1/8 roundover bit without bearing
esci,B07DQL66VF,accessories,drill-bits,"10 pcs 4-Flute End Mill Bits, AFUNTA 0.08"" - 0.47"" HSS CNC Straight Shank Drill Bits Cutter Tool Set for Wood Aluminum Steel Titanium","<b>Notice:</b><br> - Stop immediately in the processing of anomalies when using the end mill bits and find out the reason before processing. <br> - Pay attention to the condition of wear and tear of the cutting edge and timely repair the end mill bits. <br> - Cleaning the end mill bits and use oil after using, keep end mill bits properly. <br><br> <b>Application: </b><br> - End Mill Bits are used for side milling, end milling, finish machining, etc. <br> - Apply to wood, steel, stainless steel, alloy steel, carbon steel, die steel, tool steel, cast iron, titanium, aluminum, etc. <br><br> <b>Specifications: </b><br> Product Name: End Mill Bits<br> Material: HSS<br> Flute: 4 Flute End Mill Bits<br> Cutting Diameter: 2mm/0.08in, 3mm/0.12in, 4mm/0.16in, 5mm/0.2in, 6mm/0.24in, 7mm/0.27in, <br>8","APPLICATION: Suitable for side milling, end milling, finish machining in carbon steel, alloy steel, die steel, tool steel, cast iron, and titanium.
HIGH PROCESSING EFFICIENCY: the edge of end mill bits is HARD and SHARP with TIAIN coating, process the heat treatment materials with high speed, reduce changing times and improve the production efficiency.
U-SHAPED GROOVE DESIGN, large front angle effectively reduces cutting resistance, sharp and durable, convenient for chip removal, further improve machining efficiency.
MATERIAL: high speed steel, high hardness, good wear resistance and durability.
10 DIFFERENT KINDS OF SIZE end mills to meet your need, 2mm/0.08in,3mm/0.12in, 4mm/0.16in, 5mm/0.2in, 6mm/0.24in,7mm/0.27in, 8mm/0.31in, 9mm/0.35in,10mm/0.39in, 12mm/0.47in",AFUNTA,"","[""https://m.media-amazon.com/images/I/61ePySTDP+L._SX385_.jpg""]",2,3d milling metal | 80% lower receiver jig tools
esci,B077YSX831,accessories,saw-blades,Inland Craft DB-100 Tabletop Band Saw Machine | Wet Saw Glass Stone Plastic Coral | Includes Diamond Band Saw Blade,"Inland Craft's DB-100 band saw is the perfect workbench tool for cutting free-form cabochons, different shapes, organic curves, inside curves, stained glass pieces, mosaics, and more. It's also a great tool for coral fragging. This DB-100 includes a diamond band saw blade designed to wet saw glass, stone, semiprecious gems, tile, ceramic, porcelain, marble, granite, silicon, plastics, fiberglass, fiberboard, leather, shells, and live coral. The saw body has a small footprint and is manufactured with rustproof, lightweight, structural-grade thermoplastic, making this band saw machine very portable and easy to travel with. Its 1/6th hp, 115v permanent magnet DC motor is variable speed, delivering speeds from 800rpm to 3,400rpm. The gravity-feed, coolant system delivers clean water to the ban","Cut free-form cabochons, different shapes, organic curves, inside curves, stained glass pieces, mosaics, and more. It's also a great tool for coral fragging.
Includes stainless steel diamond band saw blade designed to cut glass, stone, tile, ceramic, shells, and live coral.
Powerful 1/6th hp, 115v permanent magnet DC motor with variable speed, delivering speeds from 800rpm to 3,400rpm. Work at the speed you desire.
Coolant system provides a continuous, regulated flow of clean water to the band saw blade, keeping your blade properly lubricated while you saw.
Features power, durability and precision with a small footprint. Comes backed with a one-year warranty.",Inland Craft,"","[""https://m.media-amazon.com/images/I/61pO+iM6HQL._AC_SX679_.jpg""]",0,""
